BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAT,UTILIZATION,UTIL_CAT,PAYMENT_EFF,SPENDING_INTENSITY,TOTAL_TRX,LOG_PURCHASES,LOG_CASH_ADVANCE,Cluster
42.286207,1.0,480.37,0.0,480.37,0.0,1.0,0.0,1.0,0.0,0.0,41.0,6000.0,326.059256,162.785047,0.833333,12.0,Low,0.0070477011666666665,Low,1.9907754826971478,11.097530444282171,41.0,6.176636205168639,0.0,1
1125.697524,1.0,0.0,0.0,0.0,504.069794,0.0,0.0,0.0,0.5,8.0,0.0,1200.0,599.233796,625.024705,0.0,12.0,Medium,0.93808127,High,0.957204709676753,0.0,8.0,0.0,6.224696625666393,3
25.998899,0.111111,0.0,0.0,0.0,466.387778,0.0,0.0,0.0,0.111111,1.0,0.0,4000.0,0.0,864.2065423050828,0.0,9.0,Low,0.006499724750000001,Low,0.0,0.0,1.0,0.0,6.147159272854012,3
1794.531623,1.0,0.0,0.0,0.0,1050.199464,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,2562.51109,527.259216,0.083333,12.0,High,0.7178126492,High,4.850859222870614,0.0,5.0,0.0,6.957687137836761,3
207.099447,1.0,1764.0,0.0,1764.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,400.0,1667.797657,2090.378842,0.545455,12.0,Low,0.5177486175,Medium,0.797463196770736,8.476716422989822,12.0,7.475905969367397,0.0,1
875.103005,1.0,0.0,0.0,0.0,2988.062451,0.0,0.0,0.0,0.333333,12.0,0.0,2000.0,2168.617114,195.662172,0.4,12.0,Medium,0.4375515025,Medium,11.027118697743255,0.0,12.0,0.0,8.002715055675573,3
69.036727,0.363636,760.79,760.79,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,7000.0,187.452384,69.826362,0.0,12.0,Low,0.009862389571428572,Low,2.6466470775387276,10.862729207776942,2.0,6.635670927153411,0.0,1
917.531824,1.0,0.0,0.0,0.0,1273.778445,0.0,0.0,0.0,0.083333,1.0,0.0,1600.0,1498.695114,331.493084,0.083333,12.0,Medium,0.5734573900000001,Medium,4.507447481223399,0.0,1.0,0.0,7.150527673865558,3
1969.647597,1.0,0.0,0.0,0.0,1973.843982,0.0,0.0,0.0,0.333333,5.0,0.0,2000.0,2209.452275,669.786627,0.0,12.0,High,0.9848237984999999,High,3.293822783679318,0.0,5.0,0.0,7.588244677759142,3
25.72535,0.363636,150.48,0.0,150.48,0.0,0.25,0.0,0.25,0.0,0.0,3.0,2500.0,558.52387,200.77995,0.0,12.0,Low,0.01029014,Low,2.767984975712403,5.630609140759616,3.0,5.0204536030335944,0.0,1
5091.643375,1.0,0.0,0.0,0.0,2302.860148,0.0,0.0,0.0,0.5,10.0,0.0,6000.0,1315.48708,1815.957627,0.0,12.0,High,0.8486072291666666,High,0.7240053705446154,0.0,10.0,0.0,7.742341320320706,4
2433.487018,1.0,0.0,0.0,0.0,348.296735,0.0,0.0,0.0,0.272727,6.0,0.0,2500.0,527.171985,1097.372571,0.0,11.0,High,0.9733948071999999,High,0.47995734682271113,0.0,6.0,0.0,5.85592180450314,3
8465.296023,1.0,1066.91,817.43,249.48,1870.467411,1.0,0.166667,0.916667,0.083333,1.0,23.0,17150.0,1742.775616,2037.922023,0.0,12.0,High,0.49360326664723037,Medium,0.8547534414463479,0.1260185088144301,24.0,6.973458746306331,7.534478113888035,4
4616.991666,1.0,0.0,0.0,0.0,2810.591083,0.0,0.0,0.0,0.083333,8.0,0.0,5000.0,584.413797,11203.9623,0.0,12.0,High,0.9233983332,High,0.05215669462805779,0.0,8.0,0.0,7.941505823792951,3
1452.616145,1.0,522.29,45.65,476.64,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,1500.0,851.338405,1081.224031,0.0,12.0,Medium,0.9684107633333333,High,0.7866563489754923,0.359303934395968,13.0,6.260135803698153,0.0,3
3681.031744,1.0,1922.39,1376.54,545.85,0.0,0.583333,0.583333,0.333333,0.0,0.0,29.0,10000.0,873.634965,1032.718828,0.0,12.0,High,0.3681031744,Medium,0.8451379053337703,0.5221003330926199,29.0,7.561844533138319,0.0,1
1166.337059,1.0,0.0,0.0,0.0,182.229942,0.0,0.0,0.0,0.5,7.0,0.0,1200.0,381.331067,328.158841,0.0,12.0,Medium,0.9719475491666666,High,1.1585016700189439,0.0,7.0,0.0,5.2107418777499825,3
38.342505,0.454545,134.28,134.28,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,3.0,6000.0,361.809474,73.633343,0.181818,12.0,Low,0.0063904175,Low,4.847826178709428,3.4131024447985707,3.0,4.907346704590325,0.0,1
765.66511,1.0,0.0,0.0,0.0,924.627991,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,703.772856,249.298802,0.0,12.0,Medium,0.2552217033333333,Low,2.8117308208290988,0.0,1.0,0.0,6.830472416347025,3
905.771358,1.0,116.15,36.15,80.0,0.0,0.166667,0.083333,0.166667,0.0,0.0,3.0,1000.0,267.661028,199.189378,0.0,12.0,Medium,0.905771358,High,1.3370391110361508,0.128091827090992,3.0,4.763455164953805,0.0,3
540.157857,1.0,181.5,0.0,181.5,0.0,0.833333,0.0,0.833333,0.0,0.0,11.0,500.0,246.839723,669.292383,0.0,12.0,Medium,1.0803157140000001,Very High,0.3682567924988639,0.3353919704800664,11.0,5.206750173022546,0.0,3
1356.050482,1.0,65.82,39.9,25.92,0.0,1.0,0.166667,1.0,0.0,0.0,14.0,4000.0,493.729322,390.037637,0.0,12.0,Medium,0.33901262050000003,Medium,1.2626133018495096,0.04850224871737674,14.0,4.20200243692861,0.0,3
779.431874,1.0,721.78,223.53,498.25,152.51189,1.0,0.166667,0.916667,0.083333,2.0,48.0,1500.0,796.646284,211.487323,0.0,12.0,Medium,0.5196212493333333,Medium,3.7491473503103996,0.924846900858383,50.0,6.583104888163692,5.033778023310824,3
106.752843,0.727273,865.27,637.89,227.38,0.0,0.583333,0.583333,0.5,0.0,0.0,25.0,2000.0,1229.490211,139.989439,0.111111,12.0,Low,0.0533764215,Low,8.720441897779308,8.03013615148883,25.0,6.764196638260676,0.0,1
1029.85333,0.833333,727.51,727.51,0.0,1287.04473,0.333333,0.333333,0.0,0.666667,5.0,2.0,2500.0,86.723976,232.760827,0.0,6.0,Medium,0.411941332,Medium,0.37099447804400515,0.7057357034487147,7.0,6.5910013523770115,7.160880634322156,3
313.802253,1.0,1146.37,792.1,354.27,1429.340234,0.583333,0.416667,0.416667,0.333333,8.0,22.0,2000.0,2736.9303,156.020535,0.181818,12.0,Medium,0.15690112650000002,Low,17.430397240717593,3.641555894455431,30.0,7.045227645756582,7.265667620828207,1
2743.221459,1.0,0.0,0.0,0.0,776.01291,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,668.207015,934.308332,0.0,12.0,High,0.914407153,High,0.714424315638407,0.0,2.0,0.0,6.655456965416232,3
1100.505764,1.0,220.0,220.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,344.856423,623.734943,0.0,12.0,Medium,0.9170881366666667,High,0.5520043769986466,0.19972659897946754,2.0,5.3981627015177525,0.0,3
335.95482,1.0,2178.13,1215.01,963.12,0.0,1.0,0.166667,1.0,0.0,0.0,35.0,6000.0,2320.553403,267.840916,0.181818,12.0,Medium,0.055992469999999996,Low,8.631697278549668,6.464160388030657,35.0,7.686680993559686,0.0,1
31.552295,1.0,190.26,0.0,190.26,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1500.0,113.704149,88.806825,0.5,6.0,Low,0.021034863333333334,Low,1.2660969698015714,5.844749195102834,6.0,5.253633758921397,0.0,1
1441.591027,1.0,222.44,0.0,222.44,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,622.574342,828.47697,0.0,12.0,Medium,0.9610606846666666,High,0.750562540633286,0.15419477581430985,8.0,5.409142921636922,0.0,3
1594.72697,0.818182,0.0,0.0,0.0,266.997482,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,662.208086,474.606298,0.0,12.0,High,0.5315756566666666,Medium,1.3923450736138065,0.0,1.0,0.0,5.59097758494433,3
3771.944203,1.0,786.92,299.21,487.71,960.999868,0.333333,0.083333,0.25,0.083333,2.0,11.0,4500.0,1857.229391,1430.198661,0.0,12.0,High,0.8382098228888889,High,1.2976740697216178,0.20856921217501503,13.0,6.669396561861447,6.86901431345156,3
2382.49454,1.0,0.0,0.0,0.0,2795.907452,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,434.164247,1107.00925,0.0,12.0,High,0.7941648466666668,High,0.3918417170253768,0.0,2.0,0.0,7.936269604345627,3
331.554753,1.0,146.22,146.22,0.0,2819.32368,0.5,0.5,0.0,0.916667,20.0,6.0,3000.0,4647.909943,1611.762121,0.916667,12.0,Medium,0.110518251,Low,2.8819562925486144,0.4396869949412511,26.0,4.991928066630559,7.944606937487267,3
3345.311478,1.0,767.13,20.0,747.13,0.0,1.0,0.083333,1.0,0.0,0.0,70.0,3000.0,976.91687,26873.51595,0.0,12.0,High,1.1151038260000001,Very High,0.03635104988746783,0.22924644195360225,70.0,6.643958989656315,0.0,3
4338.558856,1.0,5677.76,1640.55,4037.21,0.0,1.0,0.083333,1.0,0.0,0.0,34.0,5500.0,1897.437629,1479.159589,0.0,12.0,High,0.7888288829090908,High,1.2819142226966986,1.3083726222884995,34.0,8.644488178022977,0.0,0
37.618883,1.0,952.8,0.0,952.8,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,938.376189,165.291104,0.916667,12.0,Low,0.0188094415,Low,5.642972873642116,24.67186842250202,12.0,6.860454005864124,0.0,1
1670.918981,1.0,1543.83,1406.33,137.5,899.326582,1.0,1.0,0.25,0.083333,2.0,32.0,7000.0,757.409319,370.39189,0.0,12.0,High,0.23870271157142858,Low,2.039380340265373,0.9233880454402233,34.0,7.342669150915381,6.802757566392207,1
1465.996562,1.0,2498.92,222.99,2275.93,0.0,1.0,0.166667,1.0,0.0,0.0,36.0,3500.0,676.452393,421.840324,0.0,12.0,Medium,0.4188561605714286,Medium,1.5997821272126356,1.7034259416348925,36.0,7.824014010344281,0.0,1
2079.82381,1.0,1021.9,1021.9,0.0,812.559357,0.25,0.25,0.0,0.333333,4.0,7.0,3000.0,570.959953,599.243793,0.0,12.0,High,0.6932746033333332,Medium,0.9512134230432602,0.4911035692156945,11.0,6.930397009462962,6.701418888963474,3
16259.44857,1.0,5024.68,3582.45,1442.23,328.698275,1.0,0.833333,1.0,0.083333,2.0,143.0,18000.0,4987.235359,5137.504664,0.0,12.0,High,0.9033026983333333,High,0.9705616098668195,0.3090123853821826,145.0,8.522316047154979,5.798177918034881,0
8.111284,0.545455,122.58,0.0,122.58,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,3400.0,206.903715,166.887922,0.8,12.0,Low,0.002385671764705882,Low,1.232391898924093,13.453647147866317,6.0,4.816888719632834,0.0,1
2590.469749,1.0,459.12,422.0,37.12,0.0,0.333333,0.333333,0.083333,0.0,0.0,11.0,2900.0,584.70712,1369.991379,0.0,12.0,High,0.8932654306896551,High,0.4264848991439209,0.17716587283226667,11.0,6.13148732502781,0.0,3
57.491021,1.0,785.96,383.84,402.12,0.0,1.0,1.0,1.0,0.0,0.0,27.0,3500.0,684.853812,164.145179,1.0,12.0,Low,0.016426006,Low,4.1469803487269825,13.437276124826065,27.0,6.668177421204502,0.0,1
1209.613646,1.0,874.68,0.0,874.68,7663.906258,0.666667,0.0,0.666667,0.25,5.0,8.0,3500.0,8261.89726,298.203442,0.818182,12.0,Medium,0.3456038988571429,Medium,27.61297532132,0.7225096155904391,13.0,6.775000727395608,8.944407561355069,4
173.331107,1.0,1301.44,916.8,384.64,0.0,0.916667,0.583333,0.75,0.0,0.0,25.0,4000.0,954.989463,185.615324,0.3,12.0,Low,0.04333277675,Low,5.117422527423311,7.465334342195166,25.0,7.171994707307368,0.0,1
4972.108843,1.0,2072.57,45.65,2026.92,0.0,1.0,0.083333,1.0,0.0,0.0,37.0,4500.0,1497.318035,29019.80288,0.0,12.0,High,1.1049130762222221,Very High,0.051594645440767355,0.416755407016134,37.0,7.637027038460706,0.0,3
19.312066,1.0,334.8,0.0,334.8,0.0,1.0,0.0,1.0,0.0,0.0,12.0,5000.0,499.339328,69.334771,0.166667,12.0,Low,0.0038624132000000004,Low,7.099466180105996,16.482813712795142,12.0,5.81651574464344,0.0,1
23.852869,0.363636,123.75,123.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,339.525567,160.83802,0.333333,12.0,Low,0.0095411476,Low,2.097934508837911,4.979304401435504,1.0,4.826311734631628,0.0,1
3043.796467,1.0,1410.95,1270.97,139.98,1345.522967,0.666667,0.416667,0.416667,0.25,4.0,13.0,11500.0,834.226677,659.920499,0.0,12.0,High,0.26467795365217395,Low,1.2622194019737918,0.4633971483125739,17.0,7.252727006661339,7.20528096892015,4
539.581502,0.818182,0.0,0.0,0.0,2296.860678,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,2443.777007,258.855956,0.125,12.0,Medium,0.44965125166666664,Medium,9.404352490577512,0.0,2.0,0.0,7.739733829068604,3
348.342172,0.909091,11878.25,7958.96,3919.29,0.0,1.0,1.0,0.416667,0.0,0.0,103.0,6000.0,11845.84124,156.68356,0.6,12.0,Medium,0.05805702866666667,Low,75.1241362130586,34.00176374926758,103.0,9.38254845961064,0.0,0
1635.964498,1.0,0.0,0.0,0.0,158.919459,0.0,0.0,0.0,0.333333,6.0,0.0,1700.0,464.891311,488.488878,0.0,12.0,High,0.9623320576470589,High,0.9497484659906817,0.0,6.0,0.0,5.0746703072449515,3
1083.379171,1.0,9.9,0.0,9.9,0.0,0.142857,0.0,0.142857,0.0,0.0,1.0,1900.0,186.923852,7243.733403,0.0,7.0,Medium,0.5701995636842105,Medium,0.025801343072554744,0.009129647880335393,1.0,2.388762789235098,0.0,3
972.958145,1.0,100.0,100.0,0.0,37.470292,0.083333,0.083333,0.0,0.166667,2.0,1.0,1000.0,318.226488,577.927525,0.0,12.0,Medium,0.972958145,High,0.5496827741952675,0.10267381664537546,3.0,4.61512051684126,3.6498863070655245,3
1121.15859,1.0,202.2,120.0,82.2,79.037888,0.333333,0.083333,0.25,0.083333,1.0,5.0,1200.0,380.402296,542.04143,0.0,12.0,Medium,0.934298825,High,0.7005032673105622,0.18018843486284766,6.0,5.314190715704327,4.382500122560798,3
1597.911395,1.0,0.0,0.0,0.0,162.919727,0.0,0.0,0.0,0.25,3.0,0.0,1800.0,548.420841,416.956325,0.0,12.0,High,0.8877285527777778,High,1.3121486820423163,0.0,3.0,0.0,5.099376838482698,3
1695.994646,1.0,478.99,478.99,0.0,855.646549,0.583333,0.583333,0.0,0.25,3.0,8.0,2000.0,2546.457101,758.281597,0.083333,12.0,High,0.8479973230000001,High,3.3537716587117545,0.28225781450108356,11.0,6.173765270351586,6.753025405287823,3
2521.094992,1.0,2326.16,875.37,1450.79,0.0,1.0,0.75,1.0,0.0,0.0,83.0,3000.0,3983.238602,964.101127,0.0,12.0,High,0.8403649973333333,High,4.127275878727681,0.9223126041558708,83.0,7.75240391899615,0.0,0
109.697529,1.0,1530.37,1530.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1200.0,1681.146226,125.221028,0.111111,12.0,Low,0.09141460750000001,Low,13.319066186024092,13.824789169413165,12.0,7.333918038569416,0.0,1
631.858702,0.545455,75.25,0.0,75.25,0.0,0.333333,0.0,0.333333,0.0,0.0,5.0,1200.0,1458.6444,230.665557,0.0,12.0,Medium,0.5265489183333333,Medium,6.296336921590808,0.11890489893271626,5.0,4.334017415487521,0.0,3
98.252565,1.0,1021.24,0.0,1021.24,0.0,1.0,0.0,1.0,0.0,0.0,88.0,3000.0,1080.276225,185.948948,0.5,12.0,Low,0.032750855,Low,5.778455757878884,10.289305873354508,88.0,6.929751576854033,0.0,1
3347.229846,1.0,480.0,0.0,480.0,1760.145824,0.833333,0.0,0.75,0.166667,3.0,10.0,3500.0,1265.606632,719.870166,0.0,12.0,High,0.9563513845714287,High,1.7556651553811147,0.14335933376062499,13.0,6.175867270105761,7.473719912563595,3
173.23165,0.181818,1555.85,1555.85,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1500.0,8494.566989,1157.992946,0.0,12.0,Low,0.11548776666666667,Low,7.329265478549341,8.929778257853838,2.0,7.350419828079407,0.0,1
6280.767092,1.0,0.0,0.0,0.0,3385.339487,0.0,0.0,0.0,0.25,9.0,0.0,10500.0,1782.28106,1685.72199,0.0,12.0,High,0.5981682944761905,Medium,1.0566537168345094,0.0,9.0,0.0,8.127504819628202,4
1299.554504,1.0,0.0,0.0,0.0,3955.560549,0.0,0.0,0.0,0.5,11.0,0.0,2500.0,2084.109173,267.774368,0.166667,8.0,Medium,0.5198218016,Medium,7.754121750925297,0.0,11.0,0.0,8.283130378609641,3
10.288205,0.363636,324.0,0.0,324.0,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1500.0,555.119249,57.741139,0.0,12.0,Low,0.006858803333333333,Low,9.45026362188857,28.702526220953644,9.0,5.783825182329737,0.0,1
23.083392,0.454545,447.96,0.0,447.96,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1500.0,287.049312,42.058028,0.083333,12.0,Low,0.015388928,Low,6.666568938085135,18.600369914669827,18.0,6.106933796914096,0.0,1
553.253321,0.636364,0.0,0.0,0.0,975.662025,0.0,0.0,0.0,0.25,4.0,0.0,1800.0,1098.758855,113.943497,0.0,12.0,Medium,0.30736295611111114,Medium,9.559121513416285,0.0,4.0,0.0,6.884140660771983,3
52.511818,0.818182,0.0,0.0,0.0,682.164088,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,1011.119851,155.31308,0.142857,12.0,Low,0.017503939333333333,Low,6.468555612876414,0.0,3.0,0.0,6.526735076689993,3
63.524092,1.0,145.7,145.7,0.0,493.123696,0.090909,0.090909,0.0,0.090909,1.0,2.0,1500.0,607.546663,76.750324,0.0,11.0,Low,0.04234939466666667,Low,7.814072427530976,2.258071295292307,3.0,4.9883896851489355,6.20278588260502,1
1608.163254,1.0,1130.6,1130.6,0.0,682.525873,1.0,1.0,0.0,0.166667,4.0,19.0,2500.0,1152.859524,996.573517,0.0,12.0,High,0.6432653016000001,Medium,1.1556637223760622,0.702601179333169,23.0,7.031387839427412,6.5272645091417925,3
51.581189,1.0,384.89,120.0,264.89,0.0,0.666667,0.083333,0.583333,0.0,0.0,10.0,6000.0,213.515669,156.429964,0.222222,12.0,Low,0.008596864833333334,Low,1.356258132663995,7.319918155521359,10.0,5.9555523547587335,0.0,1
160.492501,1.0,897.45,897.45,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,13.0,1200.0,606.996033,56.918917,0.0,6.0,Low,0.13374375083333334,Low,10.480099843717728,5.557223985279664,13.0,6.800671056372463,0.0,1
915.857804,1.0,275.41,275.41,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,1.0,1200.0,1268.395148,181.654924,0.142857,7.0,Medium,0.7632148366666667,High,6.944215465004382,0.30038463848860913,1.0,5.621885270689127,0.0,3
32.807257,0.727273,304.0,0.0,304.0,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,3000.0,364.316697,165.47018,0.428571,12.0,Low,0.010935752333333333,Low,2.188480225106983,8.99215218791634,8.0,5.720311776607412,0.0,1
2.322666,0.181818,51.0,0.0,51.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,2900.0,0.0,864.2065423050828,0.0,12.0,Low,0.0008009193103448275,Low,0.0,15.349120254638896,2.0,3.9512437185814275,0.0,1
2033.51327,1.0,2274.46,1350.45,924.01,0.0,1.0,0.166667,1.0,0.0,0.0,48.0,6000.0,1080.054078,506.339439,0.0,12.0,High,0.33891887833333334,Medium,2.1288588959865975,1.117938149403174,48.0,7.729937508748028,0.0,1
2325.373366,1.0,0.0,0.0,0.0,327.662218,0.0,0.0,0.0,0.583333,10.0,0.0,2500.0,679.52543,718.062844,0.0,12.0,High,0.9301493463999999,High,0.945015356682788,0.0,10.0,0.0,5.795030530345962,3
20.502046,0.818182,53.36,0.0,53.36,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,2500.0,88.897909,144.512685,0.0,12.0,Low,0.0082008184,Low,0.6109289303540787,2.4816243068217787,3.0,3.995628589282943,0.0,1
1991.277745,1.0,56.7,56.7,0.0,1159.173849,0.083333,0.083333,0.0,0.25,6.0,1.0,3000.0,534.718227,623.621303,0.0,12.0,High,0.6637592483333333,Medium,0.8560678677332911,0.028459887253320697,7.0,4.055257173514054,7.056325142698636,3
5487.071216,1.0,2435.09,518.05,1917.04,3052.71063,0.916667,0.083333,0.916667,0.333333,4.0,25.0,7500.0,1298.306155,1309.041902,0.0,12.0,High,0.7316094954666666,High,0.9910417010462922,0.44370597686500574,29.0,7.798149573960115,8.024112730143367,4
1016.712614,1.0,0.0,0.0,0.0,128.829302,0.0,0.0,0.0,0.083333,2.0,0.0,4000.0,430.136625,331.868318,0.0,12.0,Medium,0.2541781535,Low,1.292212570978293,0.0,2.0,0.0,4.866220526096445,3
76.096025,0.909091,71.22,0.0,71.22,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,216.059115,159.478913,0.0,12.0,Low,0.05073068333333333,Low,1.3463395966546707,0.9237830355066944,3.0,4.279717015849312,0.0,1
44.350816,0.454545,1144.35,1077.45,66.9,0.0,0.416667,0.416667,0.166667,0.0,0.0,26.0,500.0,1618.479121,135.440312,1.0,12.0,Low,0.088701632,Low,11.86217692759307,25.23328356429132,26.0,7.043465546134583,0.0,1
1690.244293,1.0,0.0,0.0,0.0,272.677146,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,547.687792,439.251584,0.0,12.0,High,0.5634147643333334,Medium,1.2440336659867643,0.0,1.0,0.0,5.6119491123776175,3
1438.959962,1.0,242.01,122.01,120.0,36.887704,0.416667,0.083333,0.333333,0.083333,1.0,6.0,1500.0,318.521195,432.876404,0.0,12.0,Medium,0.9593066413333333,High,0.7341288718710778,0.1680671729676884,7.0,5.493102594757191,3.6346266267310225,3
1508.132993,0.75,0.0,0.0,0.0,2418.319143,0.0,0.0,0.0,0.375,11.0,0.0,2500.0,379.847536,444.160316,0.0,8.0,Medium,0.6032531971999999,Medium,0.8532825643874329,0.0,11.0,0.0,7.79124143369779,3
1655.668019,1.0,281.3,111.3,170.0,531.572063,0.5,0.25,0.25,0.25,4.0,7.0,2000.0,356.436938,660.461755,0.0,12.0,High,0.8278340095,High,0.538862504605425,0.16979865415027368,11.0,5.642970335259443,6.277718218004824,3
1654.795346,0.909091,2530.48,1219.22,1311.26,881.045538,0.75,0.5,0.666667,0.25,4.0,48.0,2500.0,1294.563221,1506.699285,0.0,12.0,High,0.6619181384,Medium,0.8586348974755932,1.5282564998826853,52.0,7.836559390924479,6.782243685059476,3
3381.942128,1.0,0.0,0.0,0.0,2018.855558,0.0,0.0,0.0,0.5,18.0,0.0,4500.0,963.106808,908.849744,0.0,12.0,High,0.7515426951111112,High,1.0585339110674081,0.0,18.0,0.0,7.610781281897984,3
5.116471,0.363636,50.2,50.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1000.0,200.963332,109.182077,0.333333,12.0,Low,0.005116471,Low,1.823920345956085,8.207347014315935,2.0,3.9357395320454622,0.0,1
5211.797605,1.0,169.67,169.67,0.0,5607.28304,0.083333,0.083333,0.0,0.083333,1.0,1.0,6000.0,6080.457549,1851.182443,0.0,12.0,High,0.8686329341666666,High,3.2828610226708643,0.0325487411667885,2.0,5.139731867430665,8.631999898196883,4
4487.993384,1.0,1654.94,464.5,1190.44,2132.805215,1.0,0.416667,1.0,0.666667,17.0,51.0,7500.0,1570.050378,1443.70769,0.0,12.0,High,0.5983991178666667,Medium,1.0867598953529485,0.3686661704378221,68.0,7.412124102404756,7.665662150751,4
300.81906,1.0,0.0,0.0,0.0,1983.897997,0.0,0.0,0.0,0.5,13.0,0.0,3000.0,319.716795,168.70599,0.0,12.0,Medium,0.10027301999999999,Low,1.883945257324152,0.0,13.0,0.0,7.593322804899175,3
14.074548,1.0,39.0,0.0,39.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,98.947093,74.147879,0.0,12.0,Low,0.009383032,Low,1.3166984127389676,2.58714224797984,2.0,3.6888794541139363,0.0,1
544.314078,1.0,111.8,111.8,0.0,912.814627,0.083333,0.083333,0.0,0.166667,3.0,1.0,1200.0,135.415952,183.945301,0.0,12.0,Medium,0.453595065,Medium,0.7321946070962896,0.20501946403078192,4.0,4.725616339063959,6.817627735785918,3
2716.48667,1.0,3362.94,1560.0,1802.94,0.0,1.0,0.75,1.0,0.0,0.0,104.0,8500.0,2369.634112,603.212057,0.0,12.0,High,0.3195866670588235,Medium,3.921858368344345,1.2375184898331075,104.0,8.120868185024145,0.0,0
1243.250958,1.0,1680.0,0.0,1680.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,1105.142936,361.880781,0.0,12.0,Medium,0.2762779906666667,Low,3.0454711130044663,1.3502099308811621,12.0,7.427144133408616,0.0,1
1452.221132,1.0,1500.0,0.0,1500.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,3686.798285,2751.134917,0.0,12.0,Medium,0.3227158071111111,Medium,1.3396139347044955,1.0321897796349964,12.0,7.313886831633462,0.0,1
512.011287,1.0,3837.1,1564.32,2272.78,0.0,1.0,0.416667,1.0,0.0,0.0,28.0,6000.0,3827.939809,197.465712,0.416667,12.0,Medium,0.0853352145,Low,19.28766319594792,7.479562530560853,28.0,8.252732731465317,0.0,1
364.391307,0.272727,0.0,0.0,0.0,1658.424947,0.0,0.0,0.0,0.090909,1.0,0.0,1800.0,0.0,864.2065423050828,0.0,11.0,Medium,0.202439615,Low,0.0,0.0,1.0,0.0,7.414226403864316,3
1088.936666,1.0,724.98,91.93,633.05,0.0,1.0,0.083333,1.0,0.0,0.0,20.0,1000.0,902.612608,1454.523477,0.0,12.0,Medium,1.0889366660000002,Very High,0.6201291990565398,0.6651579147810778,20.0,6.587522466235971,0.0,3
412.385505,1.0,0.0,0.0,0.0,125.631015,0.0,0.0,0.0,0.083333,2.0,0.0,1500.0,1543.55933,136.386862,0.083333,12.0,Medium,0.27492367,Low,11.235130546907753,0.0,2.0,0.0,4.8412774639085585,3
1474.990634,0.818182,4469.59,2836.63,1632.96,0.0,1.0,0.666667,1.0,0.0,0.0,67.0,4000.0,4337.964147,770.352007,0.0,12.0,Medium,0.3687476585,Medium,5.623845024882394,3.0281967222835373,67.0,8.405275669949017,0.0,0
28.486124,0.454545,130.26,0.0,130.26,0.0,0.5,0.0,0.5,0.0,0.0,10.0,2500.0,325.966302,146.604543,0.0,12.0,Low,0.0113944496,Low,2.2083758085955387,4.417671173057537,10.0,4.877180089045576,0.0,1
2182.907415,1.0,0.0,0.0,0.0,210.601451,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,586.800064,813.633917,0.0,12.0,High,0.8731629660000001,High,0.7203236346468005,0.0,1.0,0.0,5.354704557238516,3
812.839893,0.875,1160.09,932.09,228.0,3129.703318,0.875,0.375,0.5,0.875,8.0,13.0,2000.0,4900.523879,197.894736,0.2,8.0,Medium,0.40641994649999996,Medium,24.63878118423406,1.4254523647441795,21.0,7.057114498073265,8.049012960528854,3
